circuit_id,circuit_type,num_qubits,bug_type,valid_file,buggy_file,ground_truth_file,bug_description
circuit_0860,qft,6,physics_violation,data/valid/circuit_0860_valid.qasm,data/buggy/circuit_0860_buggy.qasm,data/ground_truth/circuit_0860_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0861,qft,5,syntax,data/valid/circuit_0861_valid.qasm,data/buggy/circuit_0861_buggy.qasm,data/ground_truth/circuit_0861_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0862,qft,5,structural,data/valid/circuit_0862_valid.qasm,data/buggy/circuit_0862_buggy.qasm,data/ground_truth/circuit_0862_ground_truth.qasm,Structural error: shifted h from qubit 4 to qubit 0
circuit_0863,qft,4,gate_redundancy,data/valid/circuit_0863_valid.qasm,data/buggy/circuit_0863_buggy.qasm,data/ground_truth/circuit_0863_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0864,qft,5,semantic_deviation,data/valid/circuit_0864_valid.qasm,data/buggy/circuit_0864_buggy.qasm,data/ground_truth/circuit_0864_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0865,qft,5,physics_violation,data/valid/circuit_0865_valid.qasm,data/buggy/circuit_0865_buggy.qasm,data/ground_truth/circuit_0865_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0866,qft,5,syntax,data/valid/circuit_0866_valid.qasm,data/buggy/circuit_0866_buggy.qasm,data/ground_truth/circuit_0866_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0867,qft,5,structural,data/valid/circuit_0867_valid.qasm,data/buggy/circuit_0867_buggy.qasm,data/ground_truth/circuit_0867_ground_truth.qasm,Structural error: omitted h gate at instruction index 12
circuit_0868,qft,6,gate_redundancy,data/valid/circuit_0868_valid.qasm,data/buggy/circuit_0868_buggy.qasm,data/ground_truth/circuit_0868_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0869,qft,6,semantic_deviation,data/valid/circuit_0869_valid.qasm,data/buggy/circuit_0869_buggy.qasm,data/ground_truth/circuit_0869_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0870,qft,6,physics_violation,data/valid/circuit_0870_valid.qasm,data/buggy/circuit_0870_buggy.qasm,data/ground_truth/circuit_0870_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0871,qft,6,syntax,data/valid/circuit_0871_valid.qasm,data/buggy/circuit_0871_buggy.qasm,data/ground_truth/circuit_0871_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0872,qft,6,structural,data/valid/circuit_0872_valid.qasm,data/buggy/circuit_0872_buggy.qasm,data/ground_truth/circuit_0872_ground_truth.qasm,Structural error: omitted cp gate at instruction index 9
circuit_0873,qft,4,gate_redundancy,data/valid/circuit_0873_valid.qasm,data/buggy/circuit_0873_buggy.qasm,data/ground_truth/circuit_0873_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 2
circuit_0874,qft,5,semantic_deviation,data/valid/circuit_0874_valid.qasm,data/buggy/circuit_0874_buggy.qasm,data/ground_truth/circuit_0874_ground_truth.qasm,Semantic deviation: inverted rotation angle from 1.5707963267948966 to -1.5708 on cp
circuit_0875,qft,4,physics_violation,data/valid/circuit_0875_valid.qasm,data/buggy/circuit_0875_buggy.qasm,data/ground_truth/circuit_0875_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0876,qft,5,syntax,data/valid/circuit_0876_valid.qasm,data/buggy/circuit_0876_buggy.qasm,data/ground_truth/circuit_0876_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0877,qft,5,structural,data/valid/circuit_0877_valid.qasm,data/buggy/circuit_0877_buggy.qasm,data/ground_truth/circuit_0877_ground_truth.qasm,Structural error: shifted h from qubit 4 to qubit 0
circuit_0878,qft,5,gate_redundancy,data/valid/circuit_0878_valid.qasm,data/buggy/circuit_0878_buggy.qasm,data/ground_truth/circuit_0878_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0879,qft,4,semantic_deviation,data/valid/circuit_0879_valid.qasm,data/buggy/circuit_0879_buggy.qasm,data/ground_truth/circuit_0879_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0880,qft,5,physics_violation,data/valid/circuit_0880_valid.qasm,data/buggy/circuit_0880_buggy.qasm,data/ground_truth/circuit_0880_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0881,qft,5,syntax,data/valid/circuit_0881_valid.qasm,data/buggy/circuit_0881_buggy.qasm,data/ground_truth/circuit_0881_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0882,qft,6,structural,data/valid/circuit_0882_valid.qasm,data/buggy/circuit_0882_buggy.qasm,data/ground_truth/circuit_0882_ground_truth.qasm,Structural error: shifted h from qubit 2 to qubit 3
circuit_0883,qft,6,gate_redundancy,data/valid/circuit_0883_valid.qasm,data/buggy/circuit_0883_buggy.qasm,data/ground_truth/circuit_0883_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 5
circuit_0884,qft,5,semantic_deviation,data/valid/circuit_0884_valid.qasm,data/buggy/circuit_0884_buggy.qasm,data/ground_truth/circuit_0884_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.39269908169872414 to -0.3927 on cp
circuit_0885,qft,6,physics_violation,data/valid/circuit_0885_valid.qasm,data/buggy/circuit_0885_buggy.qasm,data/ground_truth/circuit_0885_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0886,qft,4,syntax,data/valid/circuit_0886_valid.qasm,data/buggy/circuit_0886_buggy.qasm,data/ground_truth/circuit_0886_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0887,qft,5,structural,data/valid/circuit_0887_valid.qasm,data/buggy/circuit_0887_buggy.qasm,data/ground_truth/circuit_0887_ground_truth.qasm,Structural error: omitted swap gate at instruction index 16
circuit_0888,qft,4,gate_redundancy,data/valid/circuit_0888_valid.qasm,data/buggy/circuit_0888_buggy.qasm,data/ground_truth/circuit_0888_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0889,qft,6,semantic_deviation,data/valid/circuit_0889_valid.qasm,data/buggy/circuit_0889_buggy.qasm,data/ground_truth/circuit_0889_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0890,qft,6,physics_violation,data/valid/circuit_0890_valid.qasm,data/buggy/circuit_0890_buggy.qasm,data/ground_truth/circuit_0890_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0891,qft,4,syntax,data/valid/circuit_0891_valid.qasm,data/buggy/circuit_0891_buggy.qasm,data/ground_truth/circuit_0891_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0892,qft,5,structural,data/valid/circuit_0892_valid.qasm,data/buggy/circuit_0892_buggy.qasm,data/ground_truth/circuit_0892_ground_truth.qasm,Structural error: reversed control and target qubits on cp gate
circuit_0893,qft,6,gate_redundancy,data/valid/circuit_0893_valid.qasm,data/buggy/circuit_0893_buggy.qasm,data/ground_truth/circuit_0893_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0894,qft,6,semantic_deviation,data/valid/circuit_0894_valid.qasm,data/buggy/circuit_0894_buggy.qasm,data/ground_truth/circuit_0894_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0895,qft,6,physics_violation,data/valid/circuit_0895_valid.qasm,data/buggy/circuit_0895_buggy.qasm,data/ground_truth/circuit_0895_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0896,qft,4,syntax,data/valid/circuit_0896_valid.qasm,data/buggy/circuit_0896_buggy.qasm,data/ground_truth/circuit_0896_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0897,qft,4,structural,data/valid/circuit_0897_valid.qasm,data/buggy/circuit_0897_buggy.qasm,data/ground_truth/circuit_0897_ground_truth.qasm,Structural error: omitted cp gate at instruction index 2
circuit_0898,qft,6,gate_redundancy,data/valid/circuit_0898_valid.qasm,data/buggy/circuit_0898_buggy.qasm,data/ground_truth/circuit_0898_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 0
circuit_0899,qft,5,semantic_deviation,data/valid/circuit_0899_valid.qasm,data/buggy/circuit_0899_buggy.qasm,data/ground_truth/circuit_0899_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0900,qft,4,physics_violation,data/valid/circuit_0900_valid.qasm,data/buggy/circuit_0900_buggy.qasm,data/ground_truth/circuit_0900_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0901,qft,5,syntax,data/valid/circuit_0901_valid.qasm,data/buggy/circuit_0901_buggy.qasm,data/ground_truth/circuit_0901_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0902,qft,4,structural,data/valid/circuit_0902_valid.qasm,data/buggy/circuit_0902_buggy.qasm,data/ground_truth/circuit_0902_ground_truth.qasm,Structural error: omitted cp gate at instruction index 5
circuit_0903,qft,4,gate_redundancy,data/valid/circuit_0903_valid.qasm,data/buggy/circuit_0903_buggy.qasm,data/ground_truth/circuit_0903_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 1
circuit_0904,qft,5,semantic_deviation,data/valid/circuit_0904_valid.qasm,data/buggy/circuit_0904_buggy.qasm,data/ground_truth/circuit_0904_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0905,qft,5,physics_violation,data/valid/circuit_0905_valid.qasm,data/buggy/circuit_0905_buggy.qasm,data/ground_truth/circuit_0905_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0906,qft,5,syntax,data/valid/circuit_0906_valid.qasm,data/buggy/circuit_0906_buggy.qasm,data/ground_truth/circuit_0906_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0907,qft,4,structural,data/valid/circuit_0907_valid.qasm,data/buggy/circuit_0907_buggy.qasm,data/ground_truth/circuit_0907_ground_truth.qasm,Structural error: reversed control and target qubits on cp gate
circuit_0908,qft,5,gate_redundancy,data/valid/circuit_0908_valid.qasm,data/buggy/circuit_0908_buggy.qasm,data/ground_truth/circuit_0908_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 3
circuit_0909,qft,5,semantic_deviation,data/valid/circuit_0909_valid.qasm,data/buggy/circuit_0909_buggy.qasm,data/ground_truth/circuit_0909_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0910,qft,5,physics_violation,data/valid/circuit_0910_valid.qasm,data/buggy/circuit_0910_buggy.qasm,data/ground_truth/circuit_0910_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0911,qft,5,syntax,data/valid/circuit_0911_valid.qasm,data/buggy/circuit_0911_buggy.qasm,data/ground_truth/circuit_0911_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0912,qft,5,structural,data/valid/circuit_0912_valid.qasm,data/buggy/circuit_0912_buggy.qasm,data/ground_truth/circuit_0912_ground_truth.qasm,Structural error: omitted cp gate at instruction index 1
circuit_0913,qft,5,gate_redundancy,data/valid/circuit_0913_valid.qasm,data/buggy/circuit_0913_buggy.qasm,data/ground_truth/circuit_0913_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0914,qft,5,semantic_deviation,data/valid/circuit_0914_valid.qasm,data/buggy/circuit_0914_buggy.qasm,data/ground_truth/circuit_0914_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.39269908169872414 to -0.3927 on cp
circuit_0915,qft,4,physics_violation,data/valid/circuit_0915_valid.qasm,data/buggy/circuit_0915_buggy.qasm,data/ground_truth/circuit_0915_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0916,qft,5,syntax,data/valid/circuit_0916_valid.qasm,data/buggy/circuit_0916_buggy.qasm,data/ground_truth/circuit_0916_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0917,qft,4,structural,data/valid/circuit_0917_valid.qasm,data/buggy/circuit_0917_buggy.qasm,data/ground_truth/circuit_0917_ground_truth.qasm,Structural error: reversed control and target qubits on cp gate
circuit_0918,qft,6,gate_redundancy,data/valid/circuit_0918_valid.qasm,data/buggy/circuit_0918_buggy.qasm,data/ground_truth/circuit_0918_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 1
circuit_0919,qft,6,semantic_deviation,data/valid/circuit_0919_valid.qasm,data/buggy/circuit_0919_buggy.qasm,data/ground_truth/circuit_0919_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.7853981633974483 to -0.7854 on cp
circuit_0920,qft,4,physics_violation,data/valid/circuit_0920_valid.qasm,data/buggy/circuit_0920_buggy.qasm,data/ground_truth/circuit_0920_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0921,qft,5,syntax,data/valid/circuit_0921_valid.qasm,data/buggy/circuit_0921_buggy.qasm,data/ground_truth/circuit_0921_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0922,qft,4,structural,data/valid/circuit_0922_valid.qasm,data/buggy/circuit_0922_buggy.qasm,data/ground_truth/circuit_0922_ground_truth.qasm,Structural error: shifted h from qubit 3 to qubit 0
circuit_0923,qft,6,gate_redundancy,data/valid/circuit_0923_valid.qasm,data/buggy/circuit_0923_buggy.qasm,data/ground_truth/circuit_0923_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 2
circuit_0924,qft,4,semantic_deviation,data/valid/circuit_0924_valid.qasm,data/buggy/circuit_0924_buggy.qasm,data/ground_truth/circuit_0924_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on cp
circuit_0925,qft,6,physics_violation,data/valid/circuit_0925_valid.qasm,data/buggy/circuit_0925_buggy.qasm,data/ground_truth/circuit_0925_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0926,qft,4,syntax,data/valid/circuit_0926_valid.qasm,data/buggy/circuit_0926_buggy.qasm,data/ground_truth/circuit_0926_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0927,qft,4,structural,data/valid/circuit_0927_valid.qasm,data/buggy/circuit_0927_buggy.qasm,data/ground_truth/circuit_0927_ground_truth.qasm,Structural error: reversed control and target qubits on cp gate
circuit_0928,qft,4,gate_redundancy,data/valid/circuit_0928_valid.qasm,data/buggy/circuit_0928_buggy.qasm,data/ground_truth/circuit_0928_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 0
circuit_0929,qft,4,semantic_deviation,data/valid/circuit_0929_valid.qasm,data/buggy/circuit_0929_buggy.qasm,data/ground_truth/circuit_0929_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.39269908169872414 to -0.3927 on cp
circuit_0930,qft,4,physics_violation,data/valid/circuit_0930_valid.qasm,data/buggy/circuit_0930_buggy.qasm,data/ground_truth/circuit_0930_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0931,qft,6,syntax,data/valid/circuit_0931_valid.qasm,data/buggy/circuit_0931_buggy.qasm,data/ground_truth/circuit_0931_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0932,qft,4,structural,data/valid/circuit_0932_valid.qasm,data/buggy/circuit_0932_buggy.qasm,data/ground_truth/circuit_0932_ground_truth.qasm,Structural error: reversed control and target qubits on cp gate
circuit_0933,qft,4,gate_redundancy,data/valid/circuit_0933_valid.qasm,data/buggy/circuit_0933_buggy.qasm,data/ground_truth/circuit_0933_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 0
circuit_0934,qft,4,semantic_deviation,data/valid/circuit_0934_valid.qasm,data/buggy/circuit_0934_buggy.qasm,data/ground_truth/circuit_0934_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.39269908169872414 to -0.3927 on cp
circuit_0935,qft,5,physics_violation,data/valid/circuit_0935_valid.qasm,data/buggy/circuit_0935_buggy.qasm,data/ground_truth/circuit_0935_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0936,qft,6,syntax,data/valid/circuit_0936_valid.qasm,data/buggy/circuit_0936_buggy.qasm,data/ground_truth/circuit_0936_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0937,qft,4,structural,data/valid/circuit_0937_valid.qasm,data/buggy/circuit_0937_buggy.qasm,data/ground_truth/circuit_0937_ground_truth.qasm,Structural error: reversed control and target qubits on cp gate
circuit_0938,qft,6,gate_redundancy,data/valid/circuit_0938_valid.qasm,data/buggy/circuit_0938_buggy.qasm,data/ground_truth/circuit_0938_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 1
